Even with the use of invasive recordings  the clinical differentiation between the EZ and normal brain areas can be quite challenging  mainly in patients without MRI detectable lesions.,differentiation;be;can challenging mainly in patients without MRI detectable lesions|clinical differentiation;be;can quite challenging|differentiation;be;can quite challenging in patients without MRI detectable lesions|differentiation;be;can challenging|clinical differentiation;be;can challenging mainly in patients without MRI detectable lesions|clinical differentiation;be;can quite challenging in patients|clinical differentiation;be;can quite challenging mainly in patients|differentiation;be;can challenging in patients without MRI lesions|clinical differentiation;be;can challenging in patients without MRI lesions|clinical differentiation;be;can challenging without MRI lesions|clinical differentiation;be;can quite challenging mainly in patients without MRI lesions|clinical differentiation;be;can challenging mainly in patients without MRI lesions|clinical differentiation;be;can challenging without MRI detectable lesions|differentiation;be;can quite challenging mainly in patients|differentiation;be;can challenging in patients|clinical differentiation;be;can challenging in patients without MRI detectable lesions|clinical differentiation;be;can challenging in patients|differentiation;be;can quite challenging|differentiation;be;can challenging without MRI detectable lesions|clinical differentiation;be;can quite challenging in patients without MRI lesions|clinical differentiation;be;can challenging|differentiation;be;can challenging without MRI lesions|differentiation;be;can quite challenging without MRI detectable lesions|differentiation;be;can quite challenging mainly in patients without MRI detectable lesions|differentiation;be;can quite challenging in patients without MRI lesions|differentiation;be;can challenging mainly in patients|clinical differentiation;be;can quite challenging without MRI lesions|clinical differentiation;be;can challenging mainly in patients|differentiation;be;can challenging in patients without MRI detectable lesions|differentiation;be;can quite challenging in patients|differentiation;be;can quite challenging without MRI lesions|clinical differentiation;be;can quite challenging without MRI detectable lesions|clinical differentiation;be;can quite challenging in patients without MRI detectable lesions|differentiation;be;can challenging mainly in patients without MRI lesions|differentiation;be;can quite challenging mainly in patients without MRI lesions|clinical differentiation;be;can quite challenging mainly in patients without MRI detectable lesions|,36
Consequently  despite relatively large brain regions being removed  surgical success rates barely reach 60-65%.,large brain regions;being removed;surgical success rates|brain regions;being;removed|large brain regions;Consequently being removed;surgical success rates|removed;barely reach;60-65 %|brain regions;Consequently being removed;success rates|large brain regions;being;Consequently removed|brain regions;Consequently being removed;surgical success rates|brain regions;being;Consequently removed|removed;reach;60-65 %|large brain regions;Consequently being removed;success rates|brain regions;being removed;success rates|large brain regions;being;removed|large brain regions;being removed;success rates|brain regions;being removed;surgical success rates|,14
Such variable and unfavorable outcomes associated with high morbidity rates are often caused by imprecise and/or inaccurate EZ localization.,Such variable;are;caused|Such variable;are;often caused by imprecise EZ localization|variable;are;often caused by imprecise EZ localization|variable;are;caused by EZ localization|Such variable;are;often caused by EZ localization|Such variable;are;caused by EZ localization|Such variable;are;often caused|variable;are;often caused|variable;are;caused by imprecise EZ localization|variable;are;often caused by EZ localization|Such variable;are;caused by imprecise EZ localization|variable;are;caused|,12
We developed a localization algorithm that uses network-based data analytics to process invasive EEG recordings.,,0
This network algorithm analyzes the centrality signatures of every contact electrode within the recording network and characterizes contacts into susceptible EZ based on the centrality trends over time.,network algorithm;analyzes;centrality signatures of contact electrode|network algorithm;characterizes;contacts|network algorithm;analyzes;centrality signatures of contact electrode within recording network|network algorithm;characterizes contacts into;EZ|network algorithm;characterizes contacts into;susceptible EZ|,5
The algorithm was tested in a retrospective study that included 42 patients from four epilepsy centers.,algorithm;was;tested|,1
Our algorithm had higher agreement with EZ regions identified by clinicians for patients with successful surgical outcomes and less agreement for patients with failed outcomes.,Our algorithm;had;higher agreement with EZ regions identified|Our algorithm;had;higher agreement with EZ regions identified by clinicians for patients|Our algorithm;had;agreement with EZ regions identified by clinicians for patients with outcomes|Our algorithm;had;higher agreement with EZ regions identified by clinicians for patients with surgical outcomes|Our algorithm;had;higher agreement|Our algorithm;had;higher agreement with EZ regions identified by clinicians|Our algorithm;had;higher agreement with EZ regions identified by clinicians for patients with successful outcomes|higher agreement;is with;EZ regions identified by clinicians for patients|Our algorithm;had;agreement with EZ regions identified|Our algorithm;had;agreement|Our algorithm;had;higher agreement with EZ regions|patients;is with;successful surgical outcomes|patients;is with;failed outcomes|Our algorithm;had;agreement with EZ regions identified by clinicians for patients with surgical outcomes|Our algorithm;had;agreement with EZ regions identified by clinicians for patients with successful outcomes|Our algorithm;had;agreement with EZ regions identified by clinicians for patients with successful surgical outcomes|Our algorithm;had;agreement with EZ regions|Our algorithm;had;agreement with EZ regions identified by clinicians for patients|Our algorithm;had;agreement with EZ regions identified by clinicians|Our algorithm;had;higher agreement with EZ regions identified by clinicians for patients with outcomes|Our algorithm;had;higher agreement with EZ regions identified by clinicians for patients with successful surgical outcomes|,21
These findings suggest that network analytics and a network systems perspective of epilepsy may be useful in assisting clinicians in more accurately localizing the EZ.,network systems perspective;be;useful|network analytics;assisting;clinicians|network analytics;be;useful|,3


BACKGROUND AND PURPOSE: This study is to assess the responsiveness of electroencephalography (EEG) abnormalities and their effects on language ability after initiating different types of antiepileptic therapy in children with newly diagnosed benign epilepsy of childhood with centrotemporal spikes (BECTS).,children;is with;newly diagnosed benign epilepsy of childhood|study;assess;their effects on language ability|diagnosed benign epilepsy;is with;centrotemporal spikes|study;assess;their effects|,4
METHODS: The records of patients newly diagnosed with BECTS (n=120; 69 males) were reviewed retrospectively.,records;were;reviewed retrospectively|records;were;reviewed|,2
The patients were randomly treated with lamotrigine  oxcarbazepine  or topiramate monotherapy  and underwent at least two EEG and standardized language tests.,patients;underwent;language tests|patients;were;treated|patients;were;randomly treated|patients;underwent;at least two EEG|patients;underwent;standardized language tests|patients;were treated with;lamotrigine oxcarbazepine|patients;were randomly treated with;lamotrigine oxcarbazepine|,7
Effects were compared using Pearson's chi-square tests and paired t-tests.,Effects;were;compared|Pearson;has;tests|Effects;using;Pearson 's tests|Effects;using;Pearson 's chi-square tests|Effects;using;paired t-tests|Effects;using;t-tests|,6
RESULTS: The recurrence rates for seizures in the lamotrigine  topiramate  and oxcarbazepine groups were 19.4%  21.7%  and 11.4%  respectively  while complete or partial recovery (as indicated by EEG) occurred in 32%  39%  and 16% of the patients.,recovery;indicated by;EEG|recovery;occurred in;32 %|complete recovery;indicated by;EEG|seizures;is in;lamotrigine topiramate|,4
Patients in the lamotrigine group showed significant improvements in all parameters assessed by the Test of Language Problem Solving Abilities  except for 'determining cause.',significant improvements;is in;parameters assessed by Test of Language Problem Solving|Patients;is in;lamotrigine group|,2
